,년,월,일,시간,건구온도 (℃),건구온도_불확도 (℃),이슬점온도 (℃),이슬점온도_불확도 (℃),상대습도 (%),상대습도_불확도 (%),표면기압 (hPa),표면기압_불확도 (hPa),풍속 (m/s),풍속_불확도 (m/s),수평면 전일사량 (Wh/m²),수평면 전일사량_불확도 (Wh/m²)
0,2017,1,1,0,2.0,2.4,-1.6,1.7,80,9.6,1019.5,1.5,3.8,1.4,0,0
1,2017,1,1,1,1.7,2.4,-1.3,1.7,83,10.0,1019.9,1.5,3.5,1.3,0,0
2,2017,1,1,2,1.4,2.4,-1.1,1.7,86,10.3,1020.3,1.5,3.3,1.2,0,0
3,2017,1,1,3,1.0,2.4,-0.8,1.7,89,10.7,1020.6,1.5,3.0,1.1,0,0
4,2017,1,1,4,0.7,2.4,-0.6,1.7,92,11.0,1021.0,1.5,2.8,1.0,0,0
5,2017,1,1,5,0.3,2.4,-0.3,1.7,96,11.5,1021.4,1.5,2.5,0.9,0,0
6,2017,1,1,6,0.0,2.4,-0.1,1.7,99,11.9,1021.8,1.5,2.3,0.9,0,0
7,2017,1,1,7,0.1,2.4,-0.1,1.7,99,11.9,1022.3,1.5,2.3,0.9,0,0
8,2017,1,1,8,0.5,2.4,0.4,1.7,99,11.9,1022.8,1.5,2.3,0.9,0,0
9,2017,1,1,9,2.7,2.4,2.4,1.7,98,11.8,1023.3,1.5,2.2,0.8,31,2
10,2017,1,1,10,5.8,2.4,4.4,1.7,91,10.9,1023.6,1.5,2.1,0.8,160,11
11,2017,1,1,11,7.5,2.4,4.9,1.7,84,10.1,1023.6,1.5,1.9,0.7,208,15
12,2017,1,1,12,8.6,2.4,4.4,1.7,75,9.0,1023.0,1.5,1.7,0.6,511,36
13,2017,1,1,13,9.2,2.4,4.0,1.7,70,8.4,1021.9,1.5,1.8,0.7,519,36
14,2017,1,1,14,9.4,2.4,3.7,1.7,68,8.2,1021.0,1.5,1.6,0.6,466,33
15,2017,1,1,15,9.4,2.4,3.4,1.7,66,7.9,1020.4,1.5,1.3,0.5,356,25
16,2017,1,1,16,9.0,2.4,3.3,1.7,67,8.0,1019.8,1.5,0.3,0.1,204,14
17,2017,1,1,17,8.6,2.4,3.2,1.7,69,8.3,1019.5,1.5,0.7,0.3,50,3
18,2017,1,1,18,7.6,2.4,3.0,1.7,73,8.8,1019.3,1.5,0.7,0.3,10,1
19,2017,1,1,19,7.0,2.4,2.9,1.7,75,9.0,1019.3,1.5,0.4,0.1,10,1
20,2017,1,1,20,6.3,2.4,3.3,1.7,81,9.7,1019.3,1.5,1.0,0.4,0,0
